key,layer,extension,size_bytes,size_mb,last_modified,year_hint,tags_preditive,score_preditivo
raw/dados_historicos/bb_2018_2018_04_06_pj.csv,raw,csv,305030,0.291,2026-07-16T23:09:30.307000+00:00,2018.0,responsavel,1
raw/dados_historicos/bb_2016_04_abril_min_cidades_pj.csv,raw,csv,298729,0.285,2026-07-16T23:09:27.770000+00:00,2016.0,responsavel,1
raw/dados_historicos/bb_2015_10_outubro_min_cidades_pj.csv,raw,csv,297915,0.284,2026-07-16T23:09:25.802000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2016_06_junho_2016_06_30_min_cidades_pj.csv,raw,csv,297307,0.284,2026-07-16T23:09:28.966000+00:00,2016.0,responsavel,1
raw/dados_historicos/bb_2016_07_julho_2016_07_31_min_cidades_pj.csv,raw,csv,296991,0.283,2026-07-16T23:09:29.394000+00:00,2016.0,responsavel,1
raw/dados_historicos/bb_2016_05_maio_2016_05_31_min_cidades_pj.csv,raw,csv,296037,0.282,2026-07-16T23:09:28.373000+00:00,2016.0,responsavel,1
raw/dados_historicos/caixa_001_2015_07_julho_min_cidades_pj.csv,raw,csv,293209,0.28,2026-07-16T23:09:47.297000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_09_setembro_min_cidades_pj.csv,raw,csv,293099,0.28,2026-07-16T23:09:25.285000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_08_agosto_min_cidades_pj.csv,raw,csv,291949,0.278,2026-07-16T23:09:24.780000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_08_agosto_min_cidades_pj_sem_aspas.csv,raw,csv,291949,0.278,2026-07-16T23:09:25.082000+00:00,2015.0,responsavel,1
staging/dados_historicos/caixa_001_2011_08_agosto_presidencia_automatizado_mcmvii_082011.parquet,staging,parquet,289861,0.276,2026-07-17T05:24:10.643000+00:00,2011.0,responsavel,1
raw/dados_historicos/bb_2013_10_outubro_entrada_bb_20131105.csv,raw,csv,287621,0.274,2026-07-13T23:42:54.149000+00:00,2013.0,responsavel,1
staging/dados_historicos/caixa_001_2011_08_agosto_presidencia_automatizado_mcmvii_082011.csv.parquet,staging,parquet,286930,0.274,2026-07-17T02:52:01.591000+00:00,2011.0,responsavel,1
raw/dados_historicos/bb_2015_06_junho_min_cidades_pj.csv,raw,csv,285637,0.272,2026-07-16T23:09:24.334000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_03_marco_min_cidades_pj_2015_03.csv,raw,csv,277489,0.265,2026-07-16T23:09:22.904000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_05_maio_2015_05_31_min_cidades_pj.csv,raw,csv,277299,0.264,2026-07-16T23:09:23.833000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2014_12_dezembro_min_cidades_pj.csv,raw,csv,276907,0.264,2026-07-16T23:09:21.094000+00:00,2014.0,responsavel,1
raw/dados_historicos/bb_2015_03_marco_min_cidades_pj.csv,raw,csv,276585,0.264,2026-07-16T23:09:22.830000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_04_abril_min_cidades_pj.csv,raw,csv,276159,0.263,2026-07-16T23:09:23.355000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_01_janeiro_2015_01_15_min_cidades_pj.csv,raw,csv,275027,0.262,2026-07-16T23:09:21.543000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_01_janeiro_2015_01_31_min_cidades_pj.csv,raw,csv,272843,0.26,2026-07-16T23:09:21.929000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_02_fevereiro_min_cidades_pj_2015_02.csv,raw,csv,272419,0.26,2026-07-16T23:09:22.392000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2015_02_fevereiro_min_cidades_pj.csv,raw,csv,271525,0.259,2026-07-16T23:09:22.316000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2014_11_novembro_3011_min_cidades_pj.csv,raw,csv,257219,0.245,2026-07-16T23:09:20.661000+00:00,2014.0,responsavel,1
raw/dados_historicos/bb_2014_10_outubro_2014_10_30_min_cidades_pj.csv,raw,csv,249365,0.238,2026-07-16T23:09:20.295000+00:00,2014.0,responsavel,1
raw/dados_historicos/bb_2013_08_agosto_entrada_bb_20130904.csv,raw,csv,247135,0.236,2026-07-13T23:42:53.276000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_08_agosto_entrada_bb_20130819.csv,raw,csv,245851,0.234,2026-07-13T23:42:52.427000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_07_julho_entrada_bb_20130716.csv,raw,csv,242639,0.231,2026-07-13T23:42:50.702000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_06_junho_entrada_bb_20130630.csv,raw,csv,240719,0.23,2026-07-13T23:42:26.856000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_06_junho_entrada_bb_20130618.csv,raw,csv,239347,0.228,2026-07-13T23:42:25.907000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_06_junho_entrada_bb_20130604.csv,raw,csv,237077,0.226,2026-07-13T23:42:24.954000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_06_junho_pmcmv_18062013_tab_operacoes.csv,raw,csv,236889,0.226,2026-07-13T23:42:48.700000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_08_agosto_entrada_bb_20130802.csv,raw,csv,230033,0.219,2026-07-13T23:42:51.587000+00:00,2013.0,responsavel,1
staging/dados_historicos/caixa_001_2012_04_abril_validacao_1604_1804.csv.parquet,staging,parquet,226220,0.216,2026-07-17T02:52:03.356000+00:00,2012.0,"responsavel,validacao_qualidade",1
staging/dados_historicos/caixa_001_2012_04_abril_validacao_1604_1804.parquet,staging,parquet,217816,0.208,2026-07-17T05:24:21.905000+00:00,2012.0,"responsavel,validacao_qualidade",1
staging/dados_historicos/caixa_001_2011_11_novembro_relatório_executivo_mcid_21_11_11.csv.parquet,staging,parquet,208373,0.199,2026-07-17T02:52:02.001000+00:00,2011.0,responsavel,1
staging/dados_historicos/caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11.csv.parquet,staging,parquet,208367,0.199,2026-07-17T02:52:01.927000+00:00,2011.0,responsavel,1
raw/dados_historicos/bb_2013_05_maio_entrada_bb_20130513.csv,raw,csv,196390,0.187,2026-07-13T23:42:24.011000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_05_maio_entrada_bb_20130506.csv,raw,csv,194158,0.185,2026-07-13T23:42:23.164000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_04_abril_entrada_bb_20130429.csv,raw,csv,177010,0.169,2026-07-13T23:42:22.290000+00:00,2013.0,responsavel,1
staging/dados_historicos/caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11.parquet,staging,parquet,176960,0.169,2026-07-17T05:24:11.061000+00:00,2011.0,responsavel,1
raw/dados_historicos/bb_2013_03_marco_entrada_bb_20130415.csv,raw,csv,175214,0.167,2026-07-13T23:42:21.473000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_03_marco_entrada_bb_20130318.csv,raw,csv,165226,0.158,2026-07-13T23:42:19.927000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_03_marco_entrada_bb_20130305.csv,raw,csv,164614,0.157,2026-07-13T23:42:19.131000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_01_janeiro_entrada_bb_20130107.csv,raw,csv,162324,0.155,2026-07-13T23:42:13.047000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_02_fevereiro_entrada_bb_20130219.csv,raw,csv,160068,0.153,2026-07-13T23:42:17.014000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_03_marco_entrada_bb_20130401.csv,raw,csv,157578,0.15,2026-07-13T23:42:20.676000+00:00,2013.0,responsavel,1
staging/dados_historicos/bb_2015_12_dezembro_min_cidades_pj.parquet,staging,parquet,156442,0.149,2026-07-17T05:18:53.711000+00:00,2015.0,responsavel,1
raw/dados_historicos/bb_2013_02_fevereiro_entrada_bb_20130226.csv,raw,csv,154410,0.147,2026-07-13T23:42:17.788000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_02_fevereiro_entrada_bb_20130205.csv,raw,csv,153514,0.146,2026-07-13T23:42:16.235000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_01_janeiro_entrada_bb_20130128.csv,raw,csv,153040,0.146,2026-07-13T23:42:15.455000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_01_janeiro_entrada_bb_20130121.csv,raw,csv,152656,0.146,2026-07-13T23:42:14.669000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2013_01_janeiro_entrada_bb_20130113.csv,raw,csv,152412,0.145,2026-07-13T23:42:13.884000+00:00,2013.0,responsavel,1
raw/dados_historicos/bb_2012_12_dezembro_entrada_bb_20121228.csv,raw,csv,151658,0.145,2026-07-13T23:42:11.858000+00:00,2012.0,responsavel,1
staging/novo_mcmv_inicio_obra.csv.parquet,staging,parquet,141309,0.135,2026-08-10T19:53:28.901000+00:00,,execucao_fisica,1
staging/dados_historicos/bb_2014_09_setembro_entrada_bb_20140930.parquet,staging,parquet,140431,0.134,2026-07-17T05:13:47.960000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_09_setembro_entrada_bb_20140930.csv.parquet,staging,parquet,135370,0.129,2026-07-17T02:50:56.395000+00:00,2014.0,responsavel,1
staging/MC20260123__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,135296,0.129,2026-07-17T03:08:49.044000+00:00,2026.0,territorio,1
staging/dados_historicos/bb_2014_08_agosto_entrada_bb_20140829_antigo.csv.parquet,staging,parquet,135117,0.129,2026-07-17T02:50:56.342000+00:00,2014.0,responsavel,1
staging/MC20260320__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,135024,0.129,2026-07-17T03:20:01.825000+00:00,2026.0,territorio,1
staging/MC20260410__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134984,0.129,2026-07-17T03:25:59.441000+00:00,2026.0,territorio,1
staging/MC20260619__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134980,0.129,2026-07-17T03:39:55.934000+00:00,2026.0,territorio,1
staging/MC20260313__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134933,0.129,2026-07-17T03:17:25.444000+00:00,2026.0,territorio,1
staging/MC20260515__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134929,0.129,2026-07-17T03:32:11.676000+00:00,2026.0,territorio,1
staging/MC20251212__MCidades_CCI_CCA_2025.mdb__municipios.parquet,staging,parquet,134928,0.129,2026-07-17T02:58:45.324000+00:00,2025.0,territorio,1
staging/MC20251226__MCidades_CCI_CCA_2025.mdb__municipios.parquet,staging,parquet,134928,0.129,2026-07-17T03:02:05.331000+00:00,2025.0,territorio,1
staging/MC20260630__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134912,0.129,2026-07-17T03:43:06.135000+00:00,2026.0,territorio,1
staging/MC20260123__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134908,0.129,2026-07-17T03:07:18.918000+00:00,2026.0,territorio,1
staging/MC20260204__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134908,0.129,2026-07-17T03:08:58.890000+00:00,2026.0,territorio,1
staging/MC20260206__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134908,0.129,2026-07-17T03:10:22.997000+00:00,2026.0,territorio,1
staging/MC20260102__MCidades_CCI_CCA_2025.mdb__municipios.parquet,staging,parquet,134892,0.129,2026-07-17T03:03:48.845000+00:00,2026.0,territorio,1
staging/MC20260109__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134886,0.129,2026-07-17T03:05:28.359000+00:00,2026.0,territorio,1
staging/MC20260116__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134886,0.129,2026-07-17T03:07:08.003000+00:00,2026.0,territorio,1
staging/MC20260213__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134879,0.129,2026-07-17T03:12:58.439000+00:00,2026.0,territorio,1
staging/MC20260313__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134879,0.129,2026-07-17T03:18:38.066000+00:00,2026.0,territorio,1
staging/MC20251219__MCidades_CCI_CCA_2025.mdb__municipios.parquet,staging,parquet,134873,0.129,2026-07-17T03:00:24.215000+00:00,2025.0,territorio,1
staging/MC20251226__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134857,0.129,2026-07-17T03:00:35.988000+00:00,2025.0,territorio,1
staging/MC20260102__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134857,0.129,2026-07-17T03:02:15.772000+00:00,2026.0,territorio,1
staging/MC20260220__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134857,0.129,2026-07-17T03:14:28.533000+00:00,2026.0,territorio,1
staging/MC20260703__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134835,0.129,2026-07-17T03:44:41.192000+00:00,2026.0,territorio,1
staging/MC20260529__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134834,0.129,2026-07-17T03:36:37.093000+00:00,2026.0,territorio,1
staging/MC20260430__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134831,0.129,2026-07-17T03:30:31.113000+00:00,2026.0,territorio,1
staging/MC20260515__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134831,0.129,2026-07-17T03:33:31.892000+00:00,2026.0,territorio,1
staging/MC20260306__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134828,0.129,2026-07-17T03:17:15.459000+00:00,2026.0,territorio,1
staging/MC20260206__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134823,0.129,2026-07-17T03:11:31.532000+00:00,2026.0,territorio,1
staging_dryrun/MC20260206__MCidades_CCI_CCA_2026__municipios.parquet,staging_dryrun,parquet,134823,0.129,2026-07-17T00:36:57.180000+00:00,2026.0,territorio,1
staging/MC20251219__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134819,0.129,2026-07-17T02:58:55.093000+00:00,2025.0,territorio,1
staging/MC20260204__MCidades_CCI_CCA_ATUAL.mdb__municipios.parquet,staging,parquet,134813,0.129,2026-07-17T03:10:08.275000+00:00,2026.0,territorio,1
staging/MC20260327__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134813,0.129,2026-07-17T03:20:11.491000+00:00,2026.0,territorio,1
staging/MC20260408__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134807,0.129,2026-07-17T03:24:30.056000+00:00,2026.0,territorio,1
staging/MC20260320__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134803,0.129,2026-07-17T03:18:48.272000+00:00,2026.0,territorio,1
staging/MC20260424__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134803,0.129,2026-07-17T03:27:41.093000+00:00,2026.0,territorio,1
staging/MC20260402__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134802,0.129,2026-07-17T03:21:56.104000+00:00,2026.0,territorio,1
staging/MC20260522__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134795,0.129,2026-07-17T03:33:42.903000+00:00,2026.0,territorio,1
staging/MC20260213__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134777,0.129,2026-07-17T03:11:43.738000+00:00,2026.0,territorio,1
staging/MC20260605__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134773,0.129,2026-07-17T03:38:10.299000+00:00,2026.0,territorio,1
staging/MC20260612__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134762,0.129,2026-07-17T03:39:45.252000+00:00,2026.0,territorio,1
staging/MC20251212__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134756,0.129,2026-07-17T02:57:16.849000+00:00,2025.0,territorio,1
staging/MC20260306__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134756,0.129,2026-07-17T03:16:02.838000+00:00,2026.0,territorio,1
staging/MC20260710__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134742,0.128,2026-07-17T03:46:13.708000+00:00,2026.0,territorio,1
staging/MC20260424__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134722,0.128,2026-07-17T03:29:00.804000+00:00,2026.0,territorio,1
staging/MC20260508__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134711,0.128,2026-07-17T03:32:01.266000+00:00,2026.0,territorio,1
staging/MC20260116__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134687,0.128,2026-07-17T03:05:38.365000+00:00,2026.0,territorio,1
staging/MC20260227__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134687,0.128,2026-07-17T03:14:41.692000+00:00,2026.0,territorio,1
staging/MC20260417__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134687,0.128,2026-07-17T03:26:10.372000+00:00,2026.0,territorio,1
staging/MC20260630__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134687,0.128,2026-07-17T03:41:44.037000+00:00,2026.0,territorio,1
staging/MC20260703__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134687,0.128,2026-07-17T03:43:16.817000+00:00,2026.0,territorio,1
staging/MC20260710__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134687,0.128,2026-07-17T03:44:50.752000+00:00,2026.0,territorio,1
staging/MC20260227__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134678,0.128,2026-07-17T03:15:53.640000+00:00,2026.0,territorio,1
staging/MC20260327__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134678,0.128,2026-07-17T03:21:32.202000+00:00,2026.0,territorio,1
staging/MC20260417__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134678,0.128,2026-07-17T03:27:29.997000+00:00,2026.0,territorio,1
staging/MC20260522__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134678,0.128,2026-07-17T03:35:04.342000+00:00,2026.0,territorio,1
staging/MC20260410__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134674,0.128,2026-07-17T03:24:41.733000+00:00,2026.0,territorio,1
staging/MC20260619__MCidades_CCI_CCA_2026.mdb__municipios.parquet,staging,parquet,134670,0.128,2026-07-17T03:41:33.776000+00:00,2026.0,territorio,1
staging/MC20260402__MCidades_AF_2026.mdb__municipios.parquet,staging,parquet,134640,0.128,2026-07-17T03:21:33.970000+00:00,2026.0,territorio,1
staging/MC20260109__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134634,0.128,2026-07-17T03:03:59.131000+00:00,2026.0,territorio,1
staging/MC20260408__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134623,0.128,2026-07-17T03:23:14.188000+00:00,2026.0,territorio,1
staging/MC20260430__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134623,0.128,2026-07-17T03:29:11.400000+00:00,2026.0,territorio,1
staging/MC20260508__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134623,0.128,2026-07-17T03:30:41.381000+00:00,2026.0,territorio,1
staging/MC20260529__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134623,0.128,2026-07-17T03:35:15.336000+00:00,2026.0,territorio,1
staging/MC20260605__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134623,0.128,2026-07-17T03:36:47.675000+00:00,2026.0,territorio,1
staging/MC20260612__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134623,0.128,2026-07-17T03:38:22.065000+00:00,2026.0,territorio,1
staging/MC20260220__MCidades_AO_1.mdb__municipios.parquet,staging,parquet,134620,0.128,2026-07-17T03:13:10.513000+00:00,2026.0,territorio,1
staging/dados_historicos/bb_2014_08_agosto_entrada_bb_20140829_antigo.parquet,staging,parquet,131753,0.126,2026-07-17T05:13:47.747000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_08_agosto_entrada_bb_20140818_antigo.parquet,staging,parquet,131279,0.125,2026-07-17T05:13:47.542000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_07_julho_entrada_bb_20140731.parquet,staging,parquet,128130,0.122,2026-07-17T05:13:47.337000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_06_junho_entrada_bb_20140701.parquet,staging,parquet,127624,0.122,2026-07-17T05:13:47.164000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_06_junho_entrada_bb_20140625.parquet,staging,parquet,127053,0.121,2026-07-17T05:13:46.985000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_06_junho_entrada_bb_20140625.csv.parquet,staging,parquet,126494,0.121,2026-07-17T02:50:56.130000+00:00,2014.0,responsavel,1
staging/dados_historicos/caixa_001_2009_12_dezembro_2009_pmcmv_24_12_2009_parte2.csv.parquet,staging,parquet,125359,0.12,2026-07-17T02:51:58.522000+00:00,2009.0,responsavel,1
staging/dados_historicos/bb_2014_05_maio_entrada_bb_20140530.parquet,staging,parquet,125003,0.119,2026-07-17T05:13:46.612000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_06_junho_entrada_bb_20140615.parquet,staging,parquet,124457,0.119,2026-07-17T05:13:46.783000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_08_agosto_entrada_bb_20140818_antigo.csv.parquet,staging,parquet,123096,0.117,2026-07-17T02:50:56.289000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_07_julho_entrada_bb_20140731.csv.parquet,staging,parquet,122891,0.117,2026-07-17T02:50:56.236000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2015_12_dezembro_min_cidades_pj.csv.parquet,staging,parquet,122041,0.116,2026-07-17T02:51:16.708000+00:00,2015.0,responsavel,1
staging/dados_historicos/bb_2014_06_junho_entrada_bb_20140701.csv.parquet,staging,parquet,120980,0.115,2026-07-17T02:50:56.185000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_05_maio_entrada_bb_20140530.csv.parquet,staging,parquet,120674,0.115,2026-07-17T02:50:56.024000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_05_maio_entrada_bb_20140516.parquet,staging,parquet,119825,0.114,2026-07-17T05:13:46.407000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_04_abril_entrada_bb_20140430.parquet,staging,parquet,118350,0.113,2026-07-17T05:13:46.238000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_06_junho_entrada_bb_20140615.csv.parquet,staging,parquet,116822,0.111,2026-07-17T02:50:56.078000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_04_abril_entrada_bb_20140415.parquet,staging,parquet,115680,0.11,2026-07-17T05:13:46.065000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_02_fevereiro_entrada_bb_20140217.parquet,staging,parquet,114924,0.11,2026-07-17T05:13:45.548000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_01_janeiro_entrada_bb_20140116.parquet,staging,parquet,114542,0.109,2026-07-17T05:13:45.341000+00:00,2014.0,responsavel,1
staging/dados_historicos/bb_2014_03_marco_entrada_bb_20140401.parquet,staging,parquet,113707,0.108,2026-07-17T05:13:45.896000+00:00,2014.0,responsavel,1
staging/INT057_MinisterioCidades_PNHR_BB_EMPREENDIMENTOS_20220429.TXT.parquet,staging,parquet,113133,0.108,2026-07-17T02:31:13.203000+00:00,2022.0,responsavel,1
staging/INT057_MinisterioCidades_PNHR_BB_EMPREENDIMENTOS_20220531.TXT.parquet,staging,parquet,113122,0.108,2026-07-17T02:31:13.263000+00:00,2022.0,responsavel,1
staging/INT057_MinisterioCidades_PNHR_BB_EMPREENDIMENTOS_20201130.TXT.parquet,staging,parquet,113034,0.108,2026-07-17T02:31:12.089000+00:00,2020.0,responsavel,1
staging/INT057_MinisterioCidades_PNHR_BB_EMPREENDIMENTOS_20220630.TXT.parquet,staging,parquet,113011,0.108,2026-07-17T02:31:13.325000+00:00,2022.0,responsavel,1
staging/dados_historicos/bb_2013_12_dezembro_entrada_bb_20140102.parquet,staging,parquet,112989,0.108,2026-07-17T05:13:44.985000+00:00,2013.0,responsavel,1
staging/INT057_MinisterioCidades_PNHR_BB_EMPREENDIMENTOS_20220131.TXT.parquet,staging,parquet,112923,0.108,2026-07-17T02:31:13.072000+00:00,2022.0,responsavel,1
