sharepoint_nome,sharepoint_origem,sharepoint_caminho,sharepoint_extensao,sharepoint_categoria,sharepoint_frente_primaria,sharepoint_fonte_inferida,sharepoint_periodo_inferido,minio_match_type,minio_match_count,minio_match_examples
MONIT_MOV_OBRA_FDS_LAYOUT_20260601_043312.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_LAYOUT_20260601_043312.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-06,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20260630.TXT
MONIT_MOV_OBRA_FDS_LAYOUT_20260615_043120.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_LAYOUT_20260615_043120.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-06,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20260630.TXT
MONIT_MOV_OBRA_FDS_LAYOUT_20260706_042914.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_LAYOUT_20260706_042914.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_LAYOUT_20260803_041821.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_LAYOUT_20260803_041821.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-08,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_MENSAL_202602_042803.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_MENSAL_202602_042803.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_MENSAL_202603_043240.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_MENSAL_202603_043240.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_MENSAL_202604_043504.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_MENSAL_202604_043504.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/INT042_MinisterioCidades_FDS_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_OBRA_FDS_MENSAL_202605_043312.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_MENSAL_202605_043312.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_MENSAL_202606_043030.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_MENSAL_202606_043030.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-06,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20260630.TXT
MONIT_MOV_OBRA_FDS_MENSAL_202607_041821.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_MENSAL_202607_041821.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_SEMANAL_202602_042831.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_202602_042831.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_SEMANAL_20260216_042618.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_20260216_042618.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_SEMANAL_202603_042620.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_202603_042620.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_SEMANAL_202603_042818.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_202603_042818.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_SEMANAL_202603_044513.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_202603_044513.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_SEMANAL_20260302_042803.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_20260302_042803.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_SEMANAL_202604_043504.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_202604_043504.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/INT042_MinisterioCidades_FDS_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_OBRA_FDS_SEMANAL_202604_043553.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_202604_043553.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/INT042_MinisterioCidades_FDS_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_OBRA_FDS_SEMANAL_202605_043120.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_202605_043120.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_FDS_SEMANAL_202606_042914.CSV,OneDrive_2026-08-19 (4).zip,Novo MCMV - FDS/MONIT_MOV_OBRA_FDS_SEMANAL_202606_042914.CSV,.csv,dado_tabular_ou_serializado,entidades,nao_identificada,2026-06,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20260630.TXT
EXTRATO FAR JULHO 2025.xls.xlsx,OneDrive_2026-08-19 (5).zip,"Extratos FAR, FDS e PNHR/EXTRATO FAR JULHO 2025.xls.xlsx",.xlsx,dado_tabular_ou_serializado,far,nao_identificada,,nao_encontrado_no_minio_consultado,0,
Extrato MCMV Rural_Julho_2025.xlsx,OneDrive_2026-08-19 (5).zip,"Extratos FAR, FDS e PNHR/Extrato MCMV Rural_Julho_2025.xlsx",.xlsx,dado_tabular_ou_serializado,far,nao_identificada,,nao_encontrado_no_minio_consultado,0,
Extrato_FAR_2025 - julho.xlsx,OneDrive_2026-08-19 (5).zip,"Extratos FAR, FDS e PNHR/Extrato_FAR_2025 - julho.xlsx",.xlsx,dado_tabular_ou_serializado,far,nao_identificada,,nao_encontrado_no_minio_consultado,0,
Extrato_Reconstrução_RS_2025.xlsx,OneDrive_2026-08-19 (5).zip,"Extratos FAR, FDS e PNHR/Extrato_Reconstrução_RS_2025.xlsx",.xlsx,dado_tabular_ou_serializado,far,nao_identificada,,nao_encontrado_no_minio_consultado,0,
Extratos_FDS_PMCMV-E_Julho 2025_Informações_MCID.xlsx,OneDrive_2026-08-19 (5).zip,"Extratos FAR, FDS e PNHR/Extratos_FDS_PMCMV-E_Julho 2025_Informações_MCID.xlsx",.xlsx,dado_tabular_ou_serializado,far,nao_identificada,,nao_encontrado_no_minio_consultado,0,
base_pj_2025_02.xlsx,OneDrive_2026-08-19 (6).zip,FGTS - PJ (Apoio PJ)/base_pj_2025_02.xlsx,.xlsx,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-02,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250207.txt
base_pj_fgts_2024_10.xlsx,OneDrive_2026-08-19 (6).zip,FGTS - PJ (Apoio PJ)/base_pj_fgts_2024_10.xlsx,.xlsx,dado_tabular_ou_serializado,fgts_financiado,fgts,2024-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20241007.txt
base_pj_fgts_2025_01_.xlsx,OneDrive_2026-08-19 (6).zip,FGTS - PJ (Apoio PJ)/base_pj_fgts_2025_01_.xlsx,.xlsx,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-01,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250107.txt
base_pj_fgts_2025_01_V2.xlsx,OneDrive_2026-08-19 (6).zip,FGTS - PJ (Apoio PJ)/base_pj_fgts_2025_01_V2.xlsx,.xlsx,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-01,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250107.txt
base_pj_fgts_2025_02 (1).xlsx,OneDrive_2026-08-19 (6).zip,FGTS - PJ (Apoio PJ)/base_pj_fgts_2025_02 (1).xlsx,.xlsx,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-02,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250207.txt
base_pj_fgts_2025_02.xlsx,OneDrive_2026-08-19 (6).zip,FGTS - PJ (Apoio PJ)/base_pj_fgts_2025_02.xlsx,.xlsx,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-02,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250207.txt
fgts_contratacao_diaria_2025_09_05.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_05.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_09.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_09.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_10.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_10.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_12.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_12.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_12_1.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_12_1.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_15.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_15.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_16.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_16.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_17.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_17.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_18.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_18.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_19.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_19.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_22.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_22.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_23.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_23.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_24.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_24.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_26.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_26.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_29.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_29.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_09_30.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_30.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-09,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt
fgts_contratacao_diaria_2025_10_01.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_01.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_03.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_03.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_07.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_07.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_08.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_08.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_10.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_10.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_13.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_13.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_14.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_14.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_20.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_20.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_21.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_21.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_22.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_22.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_24.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_24.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_27.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_27.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_29.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_29.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_31.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_31.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_10_31_.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_31_.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-10,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt
fgts_contratacao_diaria_2025_11_03.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_03.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_04.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_04.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_05.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_05.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_07.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_07.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_07_.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_07_.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_11.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_11.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_12.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_12.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_14.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_14.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_14_1.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_14_1.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_17.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_17.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_18.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_18.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_21.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_21.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_24.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_24.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_11_25.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_25.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-11,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt
fgts_contratacao_diaria_2025_12_02.csv,OneDrive_2026-08-19 (7).zip,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_02.csv,.csv,dado_tabular_ou_serializado,fgts_financiado,fgts,2025-12,pista_semantica_mesma_frente_periodo_fonte,1,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251207.txt
