fonte_objeto,fonte_arquivo,cod_empreendimento,cod_contrato,cod_contrato_dv,Vlr_contratado,Vlr_investimento,dte_assinatura,dte_orcamento_ano,cod_area,cod_linha,cod_modalidade,cod_tomador,cod_af,cod_uor,cod_situacao_contrato,cod_clasificacao,cod_pac,cod_operacao_agente_financeiro,cod_operacao_agente_financeiro_dv,txt_rsgov,cod_objetivo,cod_Ident_Externo,txt_eixo,UF,descricao_linha,txt_nome_empreendimento,txt_localidade,txt_logradouro,cod_municipio,txt_projeto,qtd_unidades_financiadas,txt_objeto,qtd_populacao_beneficiada,qtd_empregos_gerados,qtd_unidades_financiadas_cca,situacao_contrato,modalidade,posicao_dte_ano_mes,posicao_prc_obra_executada_ult,posicao_DtInício,posicao_DtTérmino,posicao_DtInauguração,execucao_dte_ano_mes_avaliacao,execucao_prc_prev_acum_mes,execucao_prc_real_acum_mes,execucao_cod_situacao_obra,execucao_cod_execucao_obra,execucao_txt_providencias,execucao_dte_ultima_vistoria,qtd_desembolsos,vlr_liberado_total,ultimo_ano_desembolso,paralisacao_cod_contrato_dv,paralisacao_dias_sem_evolução,paralisacao_faixa_paralisacao,paralisacao_ultimo_motivo_paralisacao,paralisacao_ultima_descricao_motivo_paralisacao_preenchida,paralisacao_situacao_atual,paralisacao_ultimo_motivo_excecao,paralisacao_plano_acao_aprovado_af,paralisacao_termo_aditivo_assinado_tomador,paralisacao_data_base,paralisacao_dt_previsao_conclusao_objeto,paralisacao_cod_operacao_agente_financeiro,paralisacao_cod_operacao_agente_financeiro_dv,paralisacao_dt_ultimo_bm,paralisacao_ultimo_entrave_preenchido,contrato_join,termino_Operação,termino_NúmeroDoContrato,termino_data_entrega_para_PF,termino_data_termino_obra
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035748,0035748,56,337941.86,375490.95,06/27/96 00:00:00,1996,2,26,002,68717,53000,7184,01,,N,0035748,56,,226002001,,,PE,HAB / PRO-MORADIA                         ,PROMORADIA(60UH)NA VILA PADRE PEDRO PEREIRA                 ,VILA P PEREIRA                                              ,VILA PE PEDRO PEREIRA                                       ,1251,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,0,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,0,36,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574856,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035792,0035792,75,3500000,37621396.59,07/18/96 00:00:00,1996,2,26,002,71756,53000,7187,01,,N,0035792,75,,226002001,,,SP,HAB / PRO-MORADIA                         ,CINGAPURA - NOVA JAGUARE COMPLEMENTO                        ,JAGUARE                                                     ,"AV ENG BILLINGS, JOSE M SILVA E OUTRAS                      ",2840,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                    CONTRATO DO AG FIN ASSOC 0035946-56 ESCLUIDO POR DISTRATO   ,2067,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                    CONTRATO DO AG FIN ASSOC 0035946-56 ESCLUIDO POR DISTRATO   ,0,3587,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579275,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035816,0035816,08,350000,513485.2,07/05/96 00:00:00,1996,2,26,003,68721,53000,7184,01,,N,0035816,08,,226003001,,,PE,HAB / PRO-MORADIA                         ,URBANIZ DE AREAS EM NOVA PALESTINA PRO-MORADI               ,NOVA PLESTINA                                               ,BAIRRO DE NOVA PALESTINA                                    ,1374,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,0,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,0,49,0,distratado,URBANIZ. AREAS NAO OCUPADAS               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3581608,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035872,0035872,72,128910.68,167416.47,06/28/96 00:00:00,1996,2,26,002,68669,53000,7183,01,,N,0035872,72,,226002001,,,RS,HAB / PRO-MORADIA                         ,CX ECON FED SUREG PORTO ALEGRE                              ,CENTRO                                                      ,ANDRADAS 1000                                               ,3920,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,27,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,0,16,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587272,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035882,0035882,86,199989.85,399979.69,06/26/96 00:00:00,1996,2,26,002,72312,53000,7183,01,,N,0035882,86,,226002001,,,RS,HAB / PRO-MORADIA                         ,CX ECON FED-SUREG PORTO ALEGRE                              ,CENTRO                                                      ,"ANDRADAS, 1000                                              ",3920,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,49,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,0,38,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3588286,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0036058,0036058,27,676500,1184001.08,07/12/96 00:00:00,1996,2,26,003,71760,53000,7184,01,,N,0036058,27,,226003001,,,PE,HAB / PRO-MORADIA                         ,PRO-MORADIA NO LOTEAMENTO VILA DIOCESANA II                 ,VILA DIOCESANA                                              ,VILA DIOCESANA                                              ,1291,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,0,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,0,113,0,distratado,URBANIZ. AREAS NAO OCUPADAS               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605827,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0036171,0036171,13,45500.03,72084.96000000001,07/15/96 00:00:00,1996,2,26,002,68843,53000,7183,01,,N,0036171,13,,226002001,,,RS,HAB / PRO-MORADIA                         ,CX ECON FED_SUREG PORTO ALEGRE                              ,CENTRO                                                      ,RUA DOS ANDRADAS 1000                                       ,3920,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,7,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,0,7,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617113,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0037114,0037114,27,350000,388888.88,09/11/96 00:00:00,1996,2,26,003,69032,53000,7184,01,B2,N,0037114,27,,226003001,,,AL,HAB / PRO-MORADIA                         ,RECUP.AREAS DEGRADADAS P/USO HABITACIONAL                   ,CENTRO                                                      ,"P›.VEREADOR ANTONIO DA SILVA PEDRO, S/N                     ",1504,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,1,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,0,37,0,distratado,URBANIZ. AREAS NAO OCUPADAS               ,199612,100,09/01/96 00:00:00,12/01/96 00:00:00,12/30/96 00:00:00,199612,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,3711427,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035982,0035982,00,124989.13,199312.92,06/28/96 00:00:00,1996,2,26,002,68625,53000,7183,01,,N,0035982,00,,226002001,,,RS,HAB / PRO-MORADIA                         ,CX ECON FED-SUREG PORTO ALEGRE                              ,CENTRO                                                      ,"ANDRADAS, 1000                                              ",3920,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,39,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,0,19,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598200,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035994,0035994,55,641327.0600000001,1166050.83,06/24/96 00:00:00,1996,2,26,002,72166,53000,7183,01,,N,0035994,55,,226002001,,,RS,HAB / PRO-MORADIA                         ,CX ECON-FED SUREG PORTO ALEGRE                              ,CENTRO                                                      ,"ANDRADAS, 1000                                              ",3920,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,122,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,0,111,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599455,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0032813,0032813,08,349834.87,448476,12/28/95 00:00:00,1995,2,26,002,68402,53000,7179,01,B2,N,0034412,19,Blumenau,226002001,,,SC,HAB / PRO-MORADIA                         ,BAIRRO RAINHA                                               ,                                                            ,                                                            ,3857,                                                                                                                        ,0,                                                                                                                        ,0,43,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,199706,0,12/28/95 00:00:00,01/01/98 00:00:00,02/01/98 00:00:00,199706,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3281308,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0032354,0032354,54,240000,300238.85,07/11/96 00:00:00,1996,2,26,002,71587,53000,7174,01,A3,N,0035459,18,DIVINOPOLIS,226002001,,,MG,HAB / PRO-MORADIA                         ,BAIRRO LAGOINHA                                             ,                                                            ,                                                            ,2638,                                                                                                                        ,0,                                                                                                                        ,0,29,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,199811,0,,,,199811,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3235454,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035082,0035082,13,350000,393258,07/15/96 00:00:00,1996,2,26,002,68534,53000,7186,01,D1,N,0035471,65,FEIRA DE SANTANA,226002001,,,BA,HAB / PRO-MORADIA                         ,CONJ.HABITACIONAL PONTO NOVO                                ,                                                            ,                                                            ,4723,                                                                                                                        ,56,                                                                                                                        ,280,37,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200008,0,,,,200008,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3508213,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035582,0035582,20,198000,258953.6,06/28/96 00:00:00,1996,2,26,002,72483,53000,7172,01,D1,N,0035602,63,SAO JOSE DO RIO PRETO,226002001,,,SP,HAB / PRO-MORADIA                         ,PROJETO RECONSTRUIR -  PRO-MORADIA                          ,                                                            ,                                                            ,3296,                                                                                                                        ,61,                                                                                                                        ,244,25,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200806,0,,,,200806,0,0,5,      ,OPERACAO DISTRATADA POR NAO CUMPRIMENTO DE CLAUSULA RESOLUTIVA EM       04/02/97                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,,,,,,,,,,,,,,,,,,,,3558220,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0033039,0033039,91,252506.11,315632.64,06/28/96 00:00:00,1996,2,26,002,71155,53000,7179,01,D1,N,0035638,26,CRICIUMA,226002001,,,SC,HAB / PRO-MORADIA                         ,B.DIVINEIA - AEROPORTO                                      ,                                                            ,                                                            ,3724,                                                                                                                        ,100,                                                                                                                        ,500,30,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200404,0,,,,200404,1,0,5,      ,,,,,,,,,,,,,,,,,,,,,3303991,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035610,0035610,36,69090.32000000001,86362.89999999999,06/28/96 00:00:00,1996,2,26,002,68700,53000,7179,01,B2,N,0035650,74,JOINVILLE,226002001,,,SC,HAB / PRO-MORADIA                         ,84 LOTES URBANIZADOS                                        ,                                                            ,                                                            ,3798,                                                                                                                        ,0,                                                                                                                        ,0,8,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,199710,0,06/28/96 00:00:00,01/01/98 00:00:00,02/01/98 00:00:00,199710,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3561036,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035583,0035583,45,307000,457055.66,07/29/96 00:00:00,1996,2,26,002,68275,53000,7172,01,D1,N,0035659,61,SAO JOSE DO RIO PRETO,226002001,,,SP,HAB / PRO-MORADIA                         ,C.H. JOAO PEREIRA TAVARES PRO-MORADIA                       ,                                                            ,                                                            ,3053,                                                                                                                        ,0,                                                                                                                        ,0,44,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200008,0,,,,200008,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3558345,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035967,0035967,90,277306.73,346633.41,06/28/96 00:00:00,1996,2,26,003,71324,53000,7183,01,D1,N,0035691,34,Porto Alegre,226003001,,,RS,HAB / PRO-MORADIA                         ,"MUNICIPIO DE PORTO ALEGRE, RS                               ",XX                                                          ,XX                                                          ,3920,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,212,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,848,33,0,distratado,URBANIZ. AREAS NAO OCUPADAS               ,200008,0,,,,200008,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3596790,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035701,0035975,64,1436541.61,3165598.85,06/28/96 00:00:00,1996,2,26,002,71324,53000,7183,00,,N,0035701,63,Porto Alegre,226002001,,,RS,HAB / PRO-MORADIA                         ,"MUNICIPIO DE PORTO ALEGRE, RS                               ",XX                                                          ,XX                                                          ,3920,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,300,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,1200,349,0,em situação normal,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200210,100,05/02/97 00:00:00,12/30/01 00:00:00,12/30/01 00:00:00,200010,0,81.16,2,      ,,,,,,,,,,,,,,,,,,,,,3597564,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035986,0035986,93,46408.87,75375.78999999999,06/26/96 00:00:00,1996,2,26,002,68622,53000,7183,01,D1,N,0035733,34,Porto Alegre,226002001,,,RS,HAB / PRO-MORADIA                         ,LOTEAMENTO VILA TIRADENTES                                  ,XX                                                          ,XX                                                          ,3930,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,8,PRO-MORADIA / URB AREAS OCUP SUB-HAB MIG                                                                                ,35,7,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200008,0,,,,200008,0,0,5,B     ,,,,,,,,,,,,,,,,,,,,,3598693,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035895,0035895,67,696231.2,818777.87,07/15/96 00:00:00,1996,2,26,003,71718,53000,7181,01,B2,N,0035907,34,Goiânia,226003001,,,GO,HAB / PRO-MORADIA                         ,RES. GOIANIA VIVA/ST. EMILIO POVOA                          ,                                                            ,                                                            ,4260,                                                                                                                        ,100,                                                                                                                        ,1328,78,0,distratado,URBANIZ. AREAS NAO OCUPADAS               ,199804,0,07/15/96 00:00:00,04/01/98 00:00:00,05/01/98 00:00:00,199804,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3589567,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035898,0035898,21,509062,565624.45,07/15/96 00:00:00,1996,2,26,003,71718,53000,7181,01,B2,N,0035908,50,Goiânia,226003001,,,GO,HAB / PRO-MORADIA                         ,SETOR CORONEL COSME                                         ,                                                            ,                                                            ,4260,                                                                                                                        ,47,                                                                                                                        ,673,54,0,distratado,URBANIZ. AREAS NAO OCUPADAS               ,199804,0,07/15/96 00:00:00,04/01/98 00:00:00,05/01/98 00:00:00,199804,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3589821,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035784,0035784,00,185893.67,548758.87,07/18/96 00:00:00,1996,2,26,002,71756,53000,7187,01,D1,N,0035938,82,São Paulo,226002001,,,SP,HAB / PRO-MORADIA                         ,CINGAPURA - SUCUPIRA                                        ,                                                            ,                                                            ,2840,                                                                                                                        ,40,                                                                                                                        ,160,52,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200205,0,,,,200205,0,0,5,IC    ,,,,,,,,,,,,,,,,,,,,,3578400,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0035799,0035799,21,3367523.18,19637985.14,07/18/96 00:00:00,1996,2,26,002,71756,53000,7187,01,B2,N,0035953,94,São Paulo,226002001,,,SP,HAB / PRO-MORADIA                         ,CINGAPURA - NICARAGUA/VILA DA PAZ                           ,                                                            ,                                                            ,2840,                                                                                                                        ,1300,                                                                                                                        ,5200,1872,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200011,100,11/01/97 00:00:00,11/17/00 00:00:00,01/17/01 00:00:00,200011,100,100,6,C     ,,,,,,,,,,,,,,,,,,,,,3579921,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0036068,0036068,31,117945.61,168493.73,07/15/96 00:00:00,1996,2,26,003,71484,53000,7179,01,B2,N,0036067,16,Blumenau,226003001,,,SC,HAB / PRO-MORADIA                         ,SOCIEDADE HABITACIONAL VIDALENSE                            ,XX                                                          ,XX                                                          ,3901,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,28,PRO-MORADIA / URB AREAS NAO OCUP SUB MIGD                                                                               ,0,16,0,distratado,URBANIZ. AREAS NAO OCUPADAS               ,199801,0,07/15/96 00:00:00,04/01/98 00:00:00,05/01/98 00:00:00,199801,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,3606831,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0037307,0037307,20,97984.37,128426.48,10/01/96 00:00:00,1996,2,26,002,68301,53000,7172,01,D1,N,0037329,89,PRESIDENTE PRUDENTE,226002001,,,SP,HAB / PRO-MORADIA                         ,PRO-MORADIA/CANITAR-SP                                      ,                                                            ,                                                            ,5116,                                                                                                                        ,19,                                                                                                                        ,82,12,0,distratado,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200008,0,,,,200008,0,0,5,B     ,,,,,,,,,,,,,,,,,,,,,3730720,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0038196,0038197,82,2110687.77,4780987.77,12/16/96 00:00:00,1996,2,26,021,71057,53000,7175,00,,N,0038196,67,Brasília,226021001,,,DF,HAB / PRO-MORADIA                         ,PROJETO RECANTO DAS EMAS                                    ,                                                            ,                                                            ,4495,                                                                                                                        ,774,                                                                                                                        ,3250,456,0,em situação normal,HAB / CESTA BASICA DE MATERIAIS           ,200110,100,10/01/98 00:00:00,10/30/01 00:00:00,11/30/01 00:00:00,200108,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,3819782,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0038203,0038204,42,2047878.66,4844478.66,12/16/96 00:00:00,1996,2,26,021,71057,53000,7175,00,,N,0038203,27,Brasília,226021001,,,DF,HAB / PRO-MORADIA                         ,PROJETO SANTA MARIA                                         ,                                                            ,                                                            ,4495,                                                                                                                        ,0,                                                                                                                        ,3318,462,0,em situação normal,HAB / CESTA BASICA DE MATERIAIS           ,200110,100,10/01/98 00:00:00,10/30/01 00:00:00,11/30/01 00:00:00,200108,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,3820442,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0038208,0038209,50,1713565.29,8067485.29,12/16/96 00:00:00,1996,2,26,021,71057,53000,7175,00,,N,0038208,34,Brasília,226021001,,,DF,HAB / PRO-MORADIA                         ,PROJETO PARANOA                                             ,                                                            ,                                                            ,4495,                                                                                                                        ,0,                                                                                                                        ,3066,769,0,em situação normal,HAB / CESTA BASICA DE MATERIAIS           ,200110,100,10/01/98 00:00:00,10/30/01 00:00:00,11/30/01 00:00:00,200108,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,3820950,,,,
