fonte_familia,chave_natural,motivo,evidencia
bext,10413591,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,10413592,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,10413617,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,10413659,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,10413684,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,10413701,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,10413711,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,10413741,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,10417609,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,10417654,valor_por_uh_extremo,R$/UH ate R$ 15.2 mi (1 UH; mediana familia R$ 28 k)
bext,10417662,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,10417674,valor_por_uh_extremo,R$/UH ate R$ 12.3 mi (1 UH; mediana familia R$ 28 k)
bext,10417687,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,10417704,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,104208242,valor_por_uh_extremo,R$/UH ate R$ 9.9 mi (1 UH; mediana familia R$ 28 k)
bext,104208243,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,105301922,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,105301925,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,105301937,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,105301941,valor_por_uh_extremo,R$/UH ate R$ 9.1 mi (1 UH; mediana familia R$ 28 k)
bext,105301942,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,105301944,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,105301946,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,105905691,valor_por_uh_extremo,R$/UH ate R$ 8.2 mi (1 UH; mediana familia R$ 28 k)
bext,105905694,valor_por_uh_extremo,R$/UH ate R$ 6.4 mi (1 UH; mediana familia R$ 28 k)
bext,105905700,valor_por_uh_extremo,R$/UH ate R$ 6.5 mi (1 UH; mediana familia R$ 28 k)
bext,105905701,valor_por_uh_extremo,R$/UH ate R$ 7.1 mi (1 UH; mediana familia R$ 28 k)
bext,10604532,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,10604550,valor_por_uh_extremo,R$/UH ate R$ 8.6 mi (1 UH; mediana familia R$ 28 k)
bext,10656244965,valor_negativo_repetido,min R$ -0.0 mi em 10/20 snapshots
bext,10812387,valor_por_uh_extremo,R$/UH ate R$ 12.9 mi (1 UH; mediana familia R$ 28 k)
bext,10812390,valor_por_uh_extremo,R$/UH ate R$ 12.4 mi (1 UH; mediana familia R$ 28 k)
bext,10812397,valor_por_uh_extremo,R$/UH ate R$ 13.9 mi (1 UH; mediana familia R$ 28 k)
bext,108716744,valor_por_uh_extremo,R$/UH ate R$ 8.6 mi (1 UH; mediana familia R$ 28 k)
bext,112702313,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,112702314,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,112803444,valor_por_uh_extremo,R$/UH ate R$ 7.7 mi (1 UH; mediana familia R$ 28 k)
bext,114401460,valor_por_uh_extremo,R$/UH ate R$ 8.4 mi (1 UH; mediana familia R$ 28 k)
bext,114602381,valor_por_uh_extremo,R$/UH ate R$ 7.0 mi (1 UH; mediana familia R$ 28 k)
bext,1146733,valor_negativo_repetido,min R$ -20.7 mi em 8/20 snapshots
bext,115003994,valor_por_uh_extremo,R$/UH ate R$ 8.4 mi (1 UH; mediana familia R$ 28 k)
bext,115404570,valor_por_uh_extremo,R$/UH ate R$ 13.0 mi (1 UH; mediana familia R$ 28 k)
bext,115506586,valor_por_uh_extremo,R$/UH ate R$ 10.2 mi (1 UH; mediana familia R$ 28 k)
bext,115506589,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,115506590,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,115506592,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,115706622,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,115706623,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,115706629,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,115706638,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,115706645,valor_por_uh_extremo,R$/UH ate R$ 9.0 mi (1 UH; mediana familia R$ 28 k)
bext,115706646,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,117209597,valor_por_uh_extremo,R$/UH ate R$ 16.2 mi (1 UH; mediana familia R$ 28 k)
bext,117209621,valor_por_uh_extremo,R$/UH ate R$ 11.9 mi (1 UH; mediana familia R$ 28 k)
bext,117813265,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,118017204,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,118017207,valor_por_uh_extremo,R$/UH ate R$ 14.8 mi (1 UH; mediana familia R$ 28 k)
bext,11806739,valor_por_uh_extremo,R$/UH ate R$ 9.3 mi (1 UH; mediana familia R$ 28 k)
bext,118211902,valor_por_uh_extremo,R$/UH ate R$ 10.6 mi (1 UH; mediana familia R$ 28 k)
bext,118211903,valor_por_uh_extremo,R$/UH ate R$ 11.1 mi (1 UH; mediana familia R$ 28 k)
bext,118211916,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,118211923,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,118211925,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,118407528,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,118509883,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,118804656,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,120104543,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,12022837462,valor_negativo_repetido,min R$ -0.0 mi em 7/20 snapshots
bext,120405242,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,12044951934,valor_negativo_repetido,min R$ -0.0 mi em 10/20 snapshots
bext,121213278,valor_por_uh_extremo,R$/UH ate R$ 14.7 mi (1 UH; mediana familia R$ 28 k)
bext,121213280,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,122115837,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,12235183524,valor_negativo_repetido,min R$ -0.0 mi em 9/20 snapshots
bext,122810490,valor_por_uh_extremo,R$/UH ate R$ 12.1 mi (1 UH; mediana familia R$ 28 k)
bext,123003409,valor_por_uh_extremo,R$/UH ate R$ 14.2 mi (1 UH; mediana familia R$ 28 k)
bext,123405229,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,123405245,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,123405260,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,123405271,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,123405274,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,123405275,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,123405388,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,123405503,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,123405522,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,123405530,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,123407466,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,123407468,valor_por_uh_extremo,R$/UH ate R$ 10.0 mi (1 UH; mediana familia R$ 28 k)
bext,12369150027,valor_por_uh_extremo,R$/UH ate R$ 25.0 mi (1 UH; mediana familia R$ 28 k)
bext,124406199,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,124406500,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,124406561,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,124406593,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,124406619,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,124406777,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,124406805,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,12495473514,valor_negativo_repetido,min R$ -0.0 mi em 11/20 snapshots
bext,12604601291,valor_negativo_repetido,min R$ -0.0 mi em 14/20 snapshots
bext,12613770971,valor_por_uh_extremo,R$/UH ate R$ 25.0 mi (1 UH; mediana familia R$ 28 k)
bext,12645989545,valor_por_uh_extremo,R$/UH ate R$ 25.0 mi (1 UH; mediana familia R$ 28 k)
bext,12678459979,valor_por_uh_extremo,R$/UH ate R$ 25.0 mi (1 UH; mediana familia R$ 28 k)
bext,126803864,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,126803877,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,126803891,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,126803908,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,126803913,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,126803929,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,126803979,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,126803984,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,126803994,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,126804006,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,126804026,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,126804033,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,126804073,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,126804085,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,126804206,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,126804224,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,126804236,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,126804279,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,126804309,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,126804313,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,126804344,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,126804346,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,126906501,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,126908788,valor_por_uh_extremo,R$/UH ate R$ 16.4 mi (1 UH; mediana familia R$ 28 k)
bext,12709855,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,12728598063,valor_negativo_repetido,min R$ -0.0 mi em 15/20 snapshots
bext,12766413296,valor_negativo_repetido,min R$ -0.0 mi em 13/20 snapshots
bext,12768762972,valor_por_uh_extremo,R$/UH ate R$ 25.0 mi (1 UH; mediana familia R$ 28 k)
bext,127904369,valor_por_uh_extremo,R$/UH ate R$ 8.9 mi (1 UH; mediana familia R$ 28 k)
bext,12809504816,valor_por_uh_extremo,R$/UH ate R$ 25.0 mi (1 UH; mediana familia R$ 28 k)
bext,128306248,valor_por_uh_extremo,R$/UH ate R$ 7.6 mi (1 UH; mediana familia R$ 28 k)
bext,12911312343,valor_negativo_repetido,min R$ -0.0 mi em 10/20 snapshots
bext,12914403,valor_por_uh_extremo,R$/UH ate R$ 8.0 mi (1 UH; mediana familia R$ 28 k)
bext,129507734,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,129507736,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,129507769,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,129507773,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,129507982,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,129508020,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,129508199,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,130604622,valor_por_uh_extremo,R$/UH ate R$ 8.0 mi (1 UH; mediana familia R$ 28 k)
bext,130604623,valor_por_uh_extremo,R$/UH ate R$ 7.2 mi (1 UH; mediana familia R$ 28 k)
bext,130604626,valor_por_uh_extremo,R$/UH ate R$ 8.0 mi (1 UH; mediana familia R$ 28 k)
bext,130805227,valor_por_uh_extremo,R$/UH ate R$ 8.3 mi (1 UH; mediana familia R$ 28 k)
bext,130805233,valor_por_uh_extremo,R$/UH ate R$ 8.3 mi (1 UH; mediana familia R$ 28 k)
bext,131106590,valor_por_uh_extremo,R$/UH ate R$ 11.9 mi (1 UH; mediana familia R$ 28 k)
bext,13131099347,valor_negativo_repetido,min R$ -0.0 mi em 9/20 snapshots
bext,131706944,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,131706955,valor_por_uh_extremo,R$/UH ate R$ 9.1 mi (1 UH; mediana familia R$ 28 k)
bext,131706956,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,131706983,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,13217569,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,13293363341,valor_negativo_repetido,min R$ -0.0 mi em 9/20 snapshots
bext,133008010,valor_por_uh_extremo,R$/UH ate R$ 12.4 mi (1 UH; mediana familia R$ 28 k)
bext,133008011,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,133008014,valor_por_uh_extremo,R$/UH ate R$ 7.9 mi (1 UH; mediana familia R$ 28 k)
bext,133008016,valor_por_uh_extremo,R$/UH ate R$ 9.3 mi (1 UH; mediana familia R$ 28 k)
bext,133008019,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,133008025,valor_por_uh_extremo,R$/UH ate R$ 9.7 mi (1 UH; mediana familia R$ 28 k)
bext,13306801,valor_por_uh_extremo,R$/UH ate R$ 13.1 mi (1 UH; mediana familia R$ 28 k)
bext,133603861,valor_por_uh_extremo,R$/UH ate R$ 12.0 mi (1 UH; mediana familia R$ 28 k)
bext,13408655,valor_por_uh_extremo,R$/UH ate R$ 15.1 mi (1 UH; mediana familia R$ 28 k)
bext,134102149,valor_por_uh_extremo,R$/UH ate R$ 9.7 mi (1 UH; mediana familia R$ 28 k)
bext,134102150,valor_por_uh_extremo,R$/UH ate R$ 9.7 mi (1 UH; mediana familia R$ 28 k)
bext,134102155,valor_por_uh_extremo,R$/UH ate R$ 9.3 mi (1 UH; mediana familia R$ 28 k)
bext,134102156,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,134601243,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,136104044,valor_por_uh_extremo,R$/UH ate R$ 7.7 mi (1 UH; mediana familia R$ 28 k)
bext,136104048,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,136509021,valor_por_uh_extremo,R$/UH ate R$ 8.6 mi (1 UH; mediana familia R$ 28 k)
bext,136509028,valor_por_uh_extremo,R$/UH ate R$ 7.8 mi (1 UH; mediana familia R$ 28 k)
bext,136803576,valor_por_uh_extremo,R$/UH ate R$ 8.2 mi (1 UH; mediana familia R$ 28 k)
bext,136803579,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,13843519314,valor_negativo_repetido,min R$ -0.0 mi em 9/20 snapshots
bext,138608821,valor_por_uh_extremo,R$/UH ate R$ 13.6 mi (1 UH; mediana familia R$ 28 k)
bext,13918262,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,13918268,valor_por_uh_extremo,R$/UH ate R$ 10.2 mi (1 UH; mediana familia R$ 28 k)
bext,140119428,valor_por_uh_extremo,R$/UH ate R$ 10.6 mi (1 UH; mediana familia R$ 28 k)
bext,140119430,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,140201808,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,140613580,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,140904749,valor_por_uh_extremo,R$/UH ate R$ 8.2 mi (1 UH; mediana familia R$ 28 k)
bext,140904765,valor_por_uh_extremo,R$/UH ate R$ 8.9 mi (1 UH; mediana familia R$ 28 k)
bext,142805730,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,142805733,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,142805734,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,142805735,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,142805739,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,142805741,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,142805742,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,142805743,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,142805744,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,142805748,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,142805757,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,142805769,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,142805772,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,142805775,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,142805777,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,142805778,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,142805779,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,142805799,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,142805892,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,142807690,valor_por_uh_extremo,R$/UH ate R$ 6.5 mi (1 UH; mediana familia R$ 28 k)
bext,142807692,valor_por_uh_extremo,R$/UH ate R$ 8.2 mi (1 UH; mediana familia R$ 28 k)
bext,142807705,valor_por_uh_extremo,R$/UH ate R$ 8.2 mi (1 UH; mediana familia R$ 28 k)
bext,143206973,valor_por_uh_extremo,R$/UH ate R$ 12.4 mi (1 UH; mediana familia R$ 28 k)
bext,144905287,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,145107326,valor_por_uh_extremo,R$/UH ate R$ 12.9 mi (1 UH; mediana familia R$ 28 k)
bext,145208167,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,145208168,valor_por_uh_extremo,R$/UH ate R$ 13.1 mi (1 UH; mediana familia R$ 28 k)
bext,145208179,valor_por_uh_extremo,R$/UH ate R$ 12.6 mi (1 UH; mediana familia R$ 28 k)
bext,145208193,valor_por_uh_extremo,R$/UH ate R$ 13.4 mi (1 UH; mediana familia R$ 28 k)
bext,145208195,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,145208196,valor_por_uh_extremo,R$/UH ate R$ 13.6 mi (1 UH; mediana familia R$ 28 k)
bext,145208197,valor_por_uh_extremo,R$/UH ate R$ 12.6 mi (1 UH; mediana familia R$ 28 k)
bext,145208203,valor_por_uh_extremo,R$/UH ate R$ 14.5 mi (1 UH; mediana familia R$ 28 k)
bext,145208204,valor_por_uh_extremo,R$/UH ate R$ 14.6 mi (1 UH; mediana familia R$ 28 k)
bext,145208214,valor_por_uh_extremo,R$/UH ate R$ 13.1 mi (1 UH; mediana familia R$ 28 k)
bext,145208224,valor_por_uh_extremo,R$/UH ate R$ 14.8 mi (1 UH; mediana familia R$ 28 k)
bext,145208231,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,146008255,valor_por_uh_extremo,R$/UH ate R$ 14.4 mi (1 UH; mediana familia R$ 28 k)
bext,146008256,valor_por_uh_extremo,R$/UH ate R$ 13.3 mi (1 UH; mediana familia R$ 28 k)
bext,146716588,valor_por_uh_extremo,R$/UH ate R$ 11.2 mi (1 UH; mediana familia R$ 28 k)
bext,146909210,valor_por_uh_extremo,R$/UH ate R$ 7.5 mi (1 UH; mediana familia R$ 28 k)
bext,147206464,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,147208268,valor_por_uh_extremo,R$/UH ate R$ 13.5 mi (1 UH; mediana familia R$ 28 k)
bext,147208269,valor_por_uh_extremo,R$/UH ate R$ 12.6 mi (1 UH; mediana familia R$ 28 k)
bext,147913914,valor_por_uh_extremo,R$/UH ate R$ 12.3 mi (1 UH; mediana familia R$ 28 k)
bext,147913915,valor_por_uh_extremo,R$/UH ate R$ 13.6 mi (1 UH; mediana familia R$ 28 k)
bext,147913942,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,148001158,valor_por_uh_extremo,R$/UH ate R$ 9.3 mi (1 UH; mediana familia R$ 28 k)
bext,148501193,valor_por_uh_extremo,R$/UH ate R$ 7.3 mi (1 UH; mediana familia R$ 28 k)
bext,149101518,valor_por_uh_extremo,R$/UH ate R$ 7.2 mi (1 UH; mediana familia R$ 28 k)
bext,150113597,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,150113677,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,150113678,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,150113696,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
