dashboard_id,dashboard_title,dashboard_front,chart_id,chart_name,viz_type,dataset_id,form_datasource,columns_used,metrics_used,raw_form_data
5,Entidades,entidades,146,Regime de Obra,,82,82__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_nigix06j3l_65b5pthxkin"", ""sqlExpression"": ""SUM(quantidade_uh)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""annotation_layers"": [], ""color_scheme"": ""supersetColors"", ""comparison_type"": ""values"", ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""forecastInterval"": 0.8, ""forecastPeriods"": 10, ""groupby"": [], ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_nigix06j3l_65b5pthxkin"", ""sqlExpression"": ""SUM(quantidade_uh)""}], ""only_total"": true, ""order_desc"": true, ""orientation"": ""horizontal"", ""rich_tooltip"": true, ""row_limit"": 10000, ""showTooltipTotal"": true, ""show_empty_columns"": true, ""show_legend"": true, ""slice_id"": 146, ""sort_series_type"": ""sum"", ""time_grain_sqla"": ""P1D"", ""time_shift_color"": true, ""tooltipTimeFormat"": ""smart_date"", ""truncateXAxis"": true, ""truncate_metric"": true, ""viz_type"": ""echarts_timeseries_bar"", ""xAxisLabelInterval"": ""auto"", ""x_axis"": ""regime_obra"", ""x_axis_sort_asc"": true, ""x_axis_time_format"": ""smart_date"", ""x_axis_title_margin"": 15, ""y_axis_bounds"": [null, null], ""y_axis_format"": ""SMART_NUMBER"", ""y_axis_title_margin"": 30, ""y_axis_title_position"": ""Left""}"
5,Entidades,entidades,147,Distribuição por Modalidade,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""color_scheme"": ""supersetColors"", ""dashboards"": [5], ""datasource"": ""82__table"", ""date_format"": ""smart_date"", ""extra_form_data"": {}, ""groupby"": [""modalidade""], ""label_type"": ""key"", ""labels_outside"": true, ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_kl3b5vlted_rjuwmywph5"", ""sqlExpression"": ""SUM(quantidade_uh)""}, ""number_format"": ""SMART_NUMBER"", ""outerRadius"": 70, ""row_limit"": 100, ""show_labels"": true, ""show_labels_threshold"": 5, ""show_legend"": true, ""slice_id"": 147, ""sort_by_metric"": true, ""viz_type"": ""pie""}"
5,Entidades,entidades,156,Situação dos empreendimentos FDS,,82,82__table,"situacao_gefus; {'expressionType': 'SQL', 'label': 'Empreendimentos', 'sqlExpression': 'COUNT(apf)'}; {'expressionType': 'SQL', 'label': 'UHs', 'sqlExpression': 'SUM(quantidade_uh)'}","[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_ehvvkgt9kjj_w3dvrhsrp9i"", ""sqlExpression"": ""COUNT(apf)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_29nobo61tjn_95939rkfoa9"", ""sqlExpression"": ""SUM(quantidade_uh)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""situacao_gefus"", {""expressionType"": ""SQL"", ""label"": ""Empreendimentos"", ""sqlExpression"": ""COUNT(apf)""}, {""expressionType"": ""SQL"", ""label"": ""UHs"", ""sqlExpression"": ""SUM(quantidade_uh)""}], ""allow_render_html"": true, ""color_pn"": true, ""comparison_color_scheme"": ""Green"", ""comparison_type"": ""values"", ""conditional_formatting"": [], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [{""expressionType"": ""SQL"", ""label"": ""Situação"", ""sqlExpression"": ""semaforo_alerta""}], ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_ehvvkgt9kjj_w3dvrhsrp9i"", ""sqlExpression"": ""COUNT(apf)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_29nobo61tjn_95939rkfoa9"", ""sqlExpression"": ""SUM(quantidade_uh)""}], ""order_by_cols"": [], ""percent_metric_calculation"": ""row_limit"", ""percent_metrics"": [], ""query_mode"": ""aggregate"", ""row_limit"": 10000, ""show_cell_bars"": true, ""slice_id"": 156, ""table_timestamp_format"": ""smart_date"", ""temporal_columns_lookup"": {""dt_conclusao_obra"": true, ""dt_contratacao"": true, ""dt_entrega"": true, ""dt_inicio_obra"": true, ""dt_previsao_conclusao"": true}, ""viz_type"": ""table""}"
5,Entidades,entidades,157,Execução Física Bar FDS,,82,82__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_ewc762iybon_4b2ur1z464m"", ""sqlExpression"": ""COUNT(apf)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""annotation_layers"": [], ""color_scheme"": ""supersetColors"", ""comparison_type"": ""values"", ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""forecastInterval"": 0.8, ""forecastPeriods"": 10, ""groupby"": [{""expressionType"": ""SQL"", ""label"": ""My column"", ""sqlExpression"": ""CASE \n    WHEN percentual_execucao_fisica <= 40 THEN 'Menor que 40%'\n    WHEN percentual_execucao_fisica > 40 AND percentual_execucao_fisica <= 55 THEN 'De 41% a 55%'\n    WHEN percentual_execucao_fisica > 55 AND percentual_execucao_fisica <= 75 THEN 'De 56% a 75%'\n    WHEN percentual_execucao_fisica > 75 THEN 'Maior que 75%'\n    ELSE 'Não Informado'\nEND\n""}], ""legendMargin"": null, ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_ewc762iybon_4b2ur1z464m"", ""sqlExpression"": ""COUNT(apf)""}], ""minorTicks"": false, ""only_total"": true, ""orientation"": ""horizontal"", ""rich_tooltip"": true, ""row_limit"": 10000, ""showTooltipTotal"": true, ""show_empty_columns"": true, ""show_legend"": true, ""slice_id"": 157, ""sort_series_type"": ""sum"", ""stack"": ""Stack"", ""time_shift_color"": true, ""tooltipTimeFormat"": ""smart_date"", ""truncateXAxis"": true, ""truncate_metric"": true, ""viz_type"": ""echarts_timeseries_bar"", ""xAxisLabelInterval"": ""auto"", ""x_axis"": ""uf"", ""x_axis_time_format"": ""smart_date"", ""x_axis_title_margin"": 15, ""y_axis_bounds"": [null, null], ""y_axis_format"": ""SMART_NUMBER"", ""y_axis_title_margin"": 30, ""y_axis_title_position"": ""Left"", ""zoomable"": false}"
5,Entidades,entidades,155,Status de Entrega,,82,82__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_sh4x1d6iyu_byxqss6l8cq"", ""sqlExpression"": ""SUM(quantidade_uh)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""annotation_layers"": [], ""color_scheme"": ""supersetColors"", ""comparison_type"": ""values"", ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""forecastInterval"": 0.8, ""forecastPeriods"": 10, ""groupby"": [{""expressionType"": ""SQL"", ""label"": ""My column"", ""sqlExpression"": ""CASE \n    WHEN pct_entrega = 100 THEN 'Entregue'\n    ELSE 'Não Entregue'\nEND\n""}], ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_sh4x1d6iyu_byxqss6l8cq"", ""sqlExpression"": ""SUM(quantidade_uh)""}], ""orientation"": ""horizontal"", ""rich_tooltip"": true, ""row_limit"": 10000, ""showTooltipTotal"": true, ""show_empty_columns"": true, ""show_legend"": true, ""slice_id"": 155, ""sort_series_type"": ""sum"", ""stack"": ""Stack"", ""tooltipTimeFormat"": ""smart_date"", ""truncateXAxis"": true, ""truncate_metric"": true, ""viz_type"": ""echarts_timeseries_bar"", ""xAxisLabelInterval"": ""auto"", ""x_axis"": ""uf"", ""x_axis_time_format"": ""smart_date"", ""x_axis_title_margin"": 15, ""y_axis_bounds"": [null, null], ""y_axis_format"": ""SMART_NUMBER"", ""y_axis_title_margin"": 30, ""y_axis_title_position"": ""Left""}"
5,Entidades,entidades,158,Execução Financeira por Estado FDS,,82,82__table,"{'expressionType': 'SQL', 'label': 'valor_contratado', 'sqlExpression': 'SUM(valor_contratado)'}; {'expressionType': 'SQL', 'label': 'valor_por_uh', 'sqlExpression': 'AVG(valor_por_uh)'}; {'expressionType': 'SQL', 'label': 'valor_contrapartidas', 'sqlExpression': 'SUM(valor_contrapartidas)'}; {'expressionType': 'SQL', 'label': 'valor_desembolsado', 'sqlExpression': 'SUM(valor_desembolsado)'}; {'expressionType': 'SQL', 'label': 'valor_financiamento_fds', 'sqlExpression': 'SUM(valor_financiamento_fds)'}",[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [{""expressionType"": ""SQL"", ""label"": ""valor_contratado"", ""sqlExpression"": ""SUM(valor_contratado)""}, {""expressionType"": ""SQL"", ""label"": ""valor_por_uh"", ""sqlExpression"": ""AVG(valor_por_uh)""}, {""expressionType"": ""SQL"", ""label"": ""valor_contrapartidas"", ""sqlExpression"": ""SUM(valor_contrapartidas)""}, {""expressionType"": ""SQL"", ""label"": ""valor_desembolsado"", ""sqlExpression"": ""SUM(valor_desembolsado)""}, {""expressionType"": ""SQL"", ""label"": ""valor_financiamento_fds"", ""sqlExpression"": ""SUM(valor_financiamento_fds)""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""\n  background:#ffffff;\n  border-radius:12px;\n  padding:20px 22px;\n  box-shadow:0 2px 8px rgba(0,0,0,0.06);\n  border:1px solid #e5e7eb;\n  font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;\n  width: 100%;\n\"">\n  \n  <!-- Linha Superior: Total e Por UH -->\n  <div style=\""display: flex; justify-content: space-between; margin-bottom: 16px;\"">\n    <div>\n      <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR TOTAL</div>\n      <!-- Valor global da obra (FDS + Contrapartidas) -->\n      <div style=\""font-size:18px;color:#111827;font-weight:800;\"">\n        R$ {{formatNumber valor_contratado \""pt-BR\""}}\n      </div>\n    </div>\n    <div style=\""text-align: right;\"">\n      <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR POR UH</div>\n      <div style=\""font-size:14px;color:#285e8e;font-weight:600;\"">\n        R$ {{formatNumber valor_por_uh \""pt-BR\""}}\n      </div>\n    </div>\n  </div>\n\n  <!-- Valores Adicionais: A quebra do Valor Total -->\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR FINANCIAMENTO FDS</div>\n    <!-- Parcela do Fundo de Desenvolvimento Social -->\n    <div style=\""font-size:14px;color:#285e8e;font-weight:600;\"">\n      R$ {{formatNumber valor_financiamento_fds \""pt-BR\""}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR CONTRAPARTIDAS</div>\n    <!-- Parcela paga por prefeituras/estados/outros -->\n    <div style=\""font-size:14px;color:#285e8e;font-weight:600;\"">\n      R$ {{formatNumber valor_contrapartidas \""pt-BR\""}}\n    </div>\n  </div>\n\n  <div>\n    <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR DESEMBOLSADO</div>\n    <!-- Valor já pago na prática -->\n    <div style=\""font-size:14px;color:#16a34a;font-weight:600;\"">\n      R$ {{formatNumber valor_desembolsado \""pt-BR\""}}\n    </div>\n  </div>\n\n</div>\n{{/with}}\n"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 158, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,142,Valor Total Empreendimentos FDS,,82,82__table,"{'expressionType': 'SQL', 'label': 'valor_1', 'sqlExpression': 'TRUNC(SUM(valor_contratado) / 1000000, 0)'}",[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [{""expressionType"": ""SQL"", ""label"": ""valor_1"", ""sqlExpression"": ""TRUNC(SUM(valor_contratado) / 1000000, 0)""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;text-align:center;width:100%;\"">\n<div style=\""background:#ffffff;border-radius:8px;padding:16px 10px;box-shadow:0 1px 4px rgba(0,0,0,0.08);font-size:26px;font-weight:800;color:#2F5C8F;\"">{{valor_1}} Mi</div>\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 142, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,159,Mapa de UHs por UF FDS,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""entity"": ""iso_3166_2"", ""extra_form_data"": {}, ""linear_color_scheme"": ""dark_blue"", ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": false, ""label"": ""SUM(quantidade_uh)"", ""optionName"": ""metric_ljhlbrsh308_4cul5gsmhos"", ""sqlExpression"": ""SUM(quantidade_uh)""}, ""number_format"": ""SMART_NUMBER"", ""select_country"": ""brazil"", ""slice_id"": 159, ""viz_type"": ""country_map""}"
5,Entidades,entidades,160,UHs por Região FDS,,82,82__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Total UHs"", ""optionName"": ""metric_h080s1wi5yr_pf2s8epvafq"", ""sqlExpression"": ""SUM(quantidade_uh)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""annotation_layers"": [], ""color_scheme"": ""supersetColors"", ""comparison_type"": ""values"", ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""forecastInterval"": 0.8, ""forecastPeriods"": 10, ""groupby"": [], ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Total UHs"", ""optionName"": ""metric_h080s1wi5yr_pf2s8epvafq"", ""sqlExpression"": ""SUM(quantidade_uh)""}], ""only_total"": true, ""orientation"": ""vertical"", ""rich_tooltip"": true, ""row_limit"": 10000, ""showTooltipTotal"": true, ""show_empty_columns"": true, ""show_legend"": true, ""slice_id"": 160, ""sort_series_ascending"": false, ""sort_series_type"": ""sum"", ""time_shift_color"": true, ""timeseries_limit_metric"": null, ""tooltipTimeFormat"": ""smart_date"", ""truncateXAxis"": true, ""truncate_metric"": true, ""viz_type"": ""echarts_timeseries_bar"", ""xAxisLabelInterval"": ""auto"", ""x_axis"": ""regiao_nome"", ""x_axis_sort"": ""regiao_nome"", ""x_axis_sort_asc"": true, ""x_axis_time_format"": ""smart_date"", ""x_axis_title_margin"": 15, ""y_axis_bounds"": [null, null], ""y_axis_format"": ""SMART_NUMBER"", ""y_axis_title_margin"": 30, ""y_axis_title_position"": ""Left""}"
5,Entidades,entidades,116,Evolução Físico-Financeira FDS,,84,84__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Financeiro "", ""optionName"": ""metric_ro4g8j1mpc_azsokd3up98"", ""sqlExpression"": ""AVG(percentual_execucao_financeira/100)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""mes""}], ""adhoc_filters_b"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""mes""}], ""annotation_layers"": [], ""area"": false, ""color_scheme"": ""presetColors"", ""comparison_type"": ""values"", ""comparison_type_b"": ""values"", ""dashboards"": [5], ""datasource"": ""84__table"", ""extra_form_data"": {}, ""groupby"": [], ""groupby_b"": [], ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""markerSize"": 6, ""markerSizeB"": 6, ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Financeiro "", ""optionName"": ""metric_ro4g8j1mpc_azsokd3up98"", ""sqlExpression"": ""AVG(percentual_execucao_financeira/100)""}], ""metrics_b"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Físico "", ""optionName"": ""metric_anokah55pw_e809anvzdkr"", ""sqlExpression"": ""AVG(percentual_execucao_fisica/100)""}], ""only_total"": true, ""only_totalB"": true, ""opacity"": 0.2, ""opacityB"": 0.2, ""order_desc"": true, ""order_desc_b"": true, ""rich_tooltip"": true, ""row_limit"": 10000, ""row_limit_b"": 10000, ""seriesType"": ""line"", ""seriesTypeB"": ""bar"", ""showTooltipTotal"": true, ""show_legend"": true, ""show_value"": true, ""show_valueB"": true, ""slice_id"": 116, ""sort_series_type"": ""sum"", ""sort_series_typeB"": ""sum"", ""stack"": false, ""time_shift_color"": true, ""tooltipTimeFormat"": ""smart_date"", ""truncateXAxis"": true, ""truncate_metric"": true, ""truncate_metric_b"": true, ""viz_type"": ""mixed_timeseries"", ""xAxisLabelInterval"": ""auto"", ""x_axis"": ""mes"", ""x_axis_time_format"": ""smart_date"", ""x_axis_title_margin"": 15, ""y_axis_bounds"": [null, null], ""y_axis_bounds_secondary"": [null, null], ""y_axis_format"": "",.1%"", ""y_axis_format_secondary"": "",.1%"", ""y_axis_title_margin"": 30, ""y_axis_title_position"": ""Left""}"
3,FAR,far,47,Empreendimento,,32,32__table,nome_empreendimento; municipio_uf,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""nome_empreendimento"", ""municipio_uf""], ""dashboards"": [3], ""datasource"": ""32__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif; padding: 10px 0;\"">\n  \n  <div style=\""font-size: 22px; font-weight: 800; color: #111827; margin-bottom: 4px; text-transform: uppercase;\"">\n    {{nome_empreendimento}}\n  </div>\n  \n  <div style=\""font-size: 16px; font-weight: 600; color: #4b5563;\"">\n    {{municipio_uf}}\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 47, ""viz_type"": ""handlebars""}"
3,FAR,far,50,Execução Obra,,32,32__table,percentual_execucao_fisica,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""percentual_execucao_fisica""], ""dashboards"": [3], ""datasource"": ""32__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif; text-align: center; width: 100%;\"">\n  \n  <!-- Caixa Branca -->\n  <div style=\""\n    background:#ffffff; \n    border-radius:8px; \n    padding:16px 10px; \n    box-shadow:0 1px 4px rgba(0,0,0,0.08); \n    font-size:26px; \n    font-weight:800; \n    color:#2F5C8F;\n  \"">\n    {{formatNumber percentual_execucao_fisica \""pt-BR\""}}%\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 50, ""viz_type"": ""handlebars""}"
3,FAR,far,43,empreendimento_contrato,,32,32__table,apf; dt_contratacao; agente_financeiro; valor_contratado,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""datasourceWarning"": false, ""expressionType"": ""SIMPLE"", ""filterOptionName"": ""filter_mzwobmmk8uj_vn4rnxyj4kf"", ""isExtra"": false, ""isNew"": false, ""operator"": ""TEMPORAL_RANGE"", ""sqlExpression"": null, ""subject"": ""dt_contratacao""}], ""all_columns"": [""apf"", ""dt_contratacao"", ""agente_financeiro"", ""valor_contratado""], ""dashboards"": [3], ""datasource"": ""32__table"", ""extra_form_data"": {}, ""groupby"": [""apf"", ""dt_contratacao"", ""agente_financeiro"", ""valor_contratado""], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""\n  background:#ffffff;\n  border-radius:12px;\n  padding:20px 22px;\n  box-shadow:0 2px 8px rgba(0,0,0,0.06);\n  border:1px solid #e5e7eb;\n  font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;\n  max-width:320px;\n\"">\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      VALOR CONTRATADO\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      R$ {{formatNumber valor_contratado \""pt-BR\""}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      APF\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{apf}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      AGENTE FINANCEIRO\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{agente_financeiro}}\n    </div>\n  </div>\n\n  <div>\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      DATA DE CONTRATAÇÃO\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{dateFormat dt_contratacao format=\""DD/MM/YYYY\""}}\n    </div>\n  </div>\n\n</div>\n{{/with}}"", ""metrics"": [], ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 500, ""slice_id"": 43, ""viz_type"": ""handlebars""}"
3,FAR,far,48,Informações,,32,32__table,tipologia; quantidade_uh; pessoas_atendidas,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""tipologia"", ""quantidade_uh"", ""pessoas_atendidas""], ""dashboards"": [3], ""datasource"": ""32__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""\n  background:#ffffff;\n  border-radius:12px;\n  padding:20px 22px;\n  box-shadow:0 2px 8px rgba(0,0,0,0.06);\n  border:1px solid #e5e7eb;\n  font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;\n  max-width:320px;\n\"">\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      TERRENO\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      <!-- Se for dinâmico, troque para a coluna correspondente, ex: {{tipo_terreno}} -->\n      Mínimo\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      TIPOLOGIA\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{tipologia}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      NÚMERO DE UH\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{quantidade_uh}}\n    </div>\n  </div>\n\n  <div>\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      POPULAÇÃO ATENDIDA\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{pessoas_atendidas}}\n    </div>\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 48, ""viz_type"": ""handlebars""}"
